,CUSTOMER,container_id,d
4117,NISSAN MOTOR MANUFACTURING UK,DFSU6764890,1
4118,OCEAN NETWORK EXPRESS PTE LTD,DFSU6764890,1
4119,OCEAN NETWORK EXPRESS PTE LTD,DFSU6764890,11
4120,OCEAN NETWORK EXPRESS PTE LTD,DFSU6764890,1
4121,NISSAN MOTOR MANUFACTURING UK,MSKU0971871,0
4122,NISSAN MOTOR MANUFACTURING UK,MSKU0971871,6
4123,NISSAN MOTOR MANUFACTURING UK,MSKU0971871,1
4124,HINE FREIGHT SERVICES LIMITED,EGHU9117428,4
4125,HINE FREIGHT SERVICES LIMITED,EGHU9117428,10
4126,HAPAG LLOYD AG,HLBU3335281,7
4127,HAPAG LLOYD AG,HLBU3335281,28
4128,HAPAG LLOYD AG,HLBU3335281,4
4129,NISSAN MOTOR MANUFACTURING UK,TCNU6810447,18
4130,NISSAN MOTOR MANUFACTURING UK,TCNU6810447,1
4131,HINE FREIGHT SERVICES LIMITED,SEGU5883099,3
4132,HINE FREIGHT SERVICES LIMITED,SEGU5883099,0
4133,MAERSK A/S,TLLU2209824,18
4134,MAERSK A/S,TLLU2209824,7
4135,NISSAN MOTOR MANUFACTURING UK,MNBU3294828,3
4136,NISSAN MOTOR MANUFACTURING UK,MNBU3294828,7
4137,NISSAN MOTOR MANUFACTURING UK,HLBU2919275,5
4138,NISSAN MOTOR MANUFACTURING UK,HLBU2919275,15
4139,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,42
4140,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,18
4141,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,31
4142,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,2
4143,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,42
4144,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,18
4145,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,31
4146,NISSAN MOTOR MANUFACTURING UK,MSKU1626801,2
4147,NISSAN MOTOR MANUFACTURING UK,MRSU3723186,19
4148,NISSAN MOTOR MANUFACTURING UK,MRSU3723186,13
4149,NISSAN MOTOR MANUFACTURING UK,MRSU3723186,0
4150,NISSAN MOTOR MANUFACTURING UK,MRSU3723186,19
4151,NISSAN MOTOR MANUFACTURING UK,MRSU3723186,13
4152,NISSAN MOTOR MANUFACTURING UK,MRSU3723186,0
4153,NISSAN MOTOR MANUFACTURING UK,MSKU0535034,7
4154,NISSAN MOTOR MANUFACTURING UK,MSKU0535034,25
4155,NISSAN MOTOR MANUFACTURING UK,GCXU5269546,1
4156,NISSAN MOTOR MANUFACTURING UK,GCXU5269546,24
4157,HILLEBRAND BULK LOGISTICS,HLBU1094966,26
4158,HILLEBRAND BULK LOGISTICS,HLBU1094966,15
4159,NISSAN MOTOR MANUFACTURING UK,IRNU4606345,24
4160,NISSAN MOTOR MANUFACTURING UK,IRNU4606345,4
4161,NISSAN MOTOR MANUFACTURING UK,TCKU2734072,30
4162,NISSAN MOTOR MANUFACTURING UK,TCKU2734072,17
4163,NISSAN MOTOR MANUFACTURING UK,TCLU5107387,3
4164,NISSAN MOTOR MANUFACTURING UK,TCLU5107387,15
4165,NISSAN MOTOR MANUFACTURING UK,TCLU5107387,0
4166,HAPAG LLOYD AG,TCLU5107387,3
4167,HAPAG LLOYD AG,TCLU5107387,15
4168,HAPAG LLOYD AG,TCLU5107387,0
4169,HILLEBRAND BULK LOGISTICS,CAIU6866822,4
4170,HILLEBRAND BULK LOGISTICS,CAIU6866822,15
4171,NISSAN MOTOR MANUFACTURING UK,UACU5289608,0
4172,NISSAN MOTOR MANUFACTURING UK,UACU5289608,3
4173,NISSAN MOTOR MANUFACTURING UK,UACU5289608,35
4174,HAPAG LLOYD AG,UACU5289608,0
4175,HAPAG LLOYD AG,UACU5289608,3
4176,HAPAG LLOYD AG,UACU5289608,35
4177,NISSAN MOTOR MANUFACTURING UK,MRSU4147613,19
4178,NISSAN MOTOR MANUFACTURING UK,MRSU4147613,17
4179,NISSAN MOTOR MANUFACTURING UK,FFAU2287952,17
4180,NISSAN MOTOR MANUFACTURING UK,FFAU2287952,9
4181,MAERSK BATTERY PLANT,SUDU6790133,17
4182,MAERSK BATTERY PLANT,SUDU6790133,7
4183,NISSAN MOTOR MANUFACTURING UK,MRKU5546404,6
4184,NISSAN MOTOR MANUFACTURING UK,MRKU5546404,14
4185,NISSAN MOTOR MANUFACTURING UK,MRKU5546404,0
4186,HINE FREIGHT SERVICES LIMITED,EGHU9770290,9
4187,HINE FREIGHT SERVICES LIMITED,EGHU9770290,4
4188,NISSAN MOTOR MANUFACTURING UK,MNBU3414728,14
4189,NISSAN MOTOR MANUFACTURING UK,MNBU3414728,8
4190,HAPAG LLOYD AG,GCXU5107144,3
4191,HAPAG LLOYD AG,GCXU5107144,0
4192,HAPAG LLOYD AG,GCXU5107144,15
4193,HINE FREIGHT SERVICES LIMITED,EITU1748644,4
4194,HINE FREIGHT SERVICES LIMITED,EITU1748644,9
4195,NISSAN MOTOR MANUFACTURING UK,GESU6280623,16
4196,NISSAN MOTOR MANUFACTURING UK,GESU6280623,14
4197,OCEAN NETWORK EXPRESS PTE LTD,GESU6280623,16
4198,OCEAN NETWORK EXPRESS PTE LTD,GESU6280623,14
4199,HAPAG LLOYD AG,HLXU8213128,0
4200,HAPAG LLOYD AG,HLXU8213128,3
4201,HAPAG LLOYD AG,HLXU8213128,3
4202,HINE FREIGHT SERVICES LIMITED,TCNU2131767,4
4203,HINE FREIGHT SERVICES LIMITED,TCNU2131767,9
4204,NISSAN MOTOR MANUFACTURING UK,TCKU6923578,19
4205,NISSAN MOTOR MANUFACTURING UK,TCKU6923578,9
4206,NISSAN MOTOR MANUFACTURING UK,HLXU8506928,4
4207,NISSAN MOTOR MANUFACTURING UK,HLXU8506928,25
4208,HINE FREIGHT SERVICES LIMITED,EGHU9493744,9
4209,HINE FREIGHT SERVICES LIMITED,EGHU9493744,5
4210,MAERSK BATTERY PLANT,MNBU0468551,8
4211,MAERSK BATTERY PLANT,MNBU0468551,3
4212,NISSAN MOTOR MANUFACTURING UK,MSKU1944588,41
4213,NISSAN MOTOR MANUFACTURING UK,MSKU1944588,19
4214,NISSAN MOTOR MANUFACTURING UK,TCLU8852871,11
4215,NISSAN MOTOR MANUFACTURING UK,TCLU8852871,26
4216,NISSAN MOTOR MANUFACTURING UK,TCLU8852871,42
4217,OCEAN NETWORK EXPRESS PTE LTD,TCLU8852871,11
4218,OCEAN NETWORK EXPRESS PTE LTD,TCLU8852871,26
4219,OCEAN NETWORK EXPRESS PTE LTD,TCLU8852871,42
4220,NISSAN MOTOR MANUFACTURING UK,MRKU2021177,25
4221,NISSAN MOTOR MANUFACTURING UK,MRKU2021177,46
4222,NISSAN MOTOR MANUFACTURING UK,TCLU5039805,1
4223,NISSAN MOTOR MANUFACTURING UK,TCLU5039805,25
4224,MAERSK BATTERY PLANT,MNBU0087030,11
4225,MAERSK BATTERY PLANT,MNBU0087030,14
4226,NISSAN MOTOR MANUFACTURING UK,MRKU6049830,38
4227,NISSAN MOTOR MANUFACTURING UK,MRKU6049830,17
4228,NISSAN MOTOR MANUFACTURING,TGHU6004736,6
4229,NISSAN MOTOR MANUFACTURING UK,TGHU6004736,6
4230,NISSAN MOTOR MANUFACTURING,SUDU6588170,13
4231,NISSAN MOTOR MANUFACTURING,SUDU6588170,0
4232,NISSAN MOTOR MANUFACTURING UK,SUDU6588170,13
4233,NISSAN MOTOR MANUFACTURING UK,SUDU6588170,0
4234,MAERSK A/S,SUDU6588170,13
4235,MAERSK A/S,SUDU6588170,0
4236,NISSAN MOTOR MANUFACTURING UK,TLLU5727600,38
4237,NISSAN MOTOR MANUFACTURING UK,TLLU5727600,8
4238,NISSAN MOTOR MANUFACTURING,MRKU3885271,4
4239,NISSAN MOTOR MANUFACTURING,MRKU3885271,10
4240,NISSAN MOTOR MANUFACTURING UK,MRKU3885271,4
4241,NISSAN MOTOR MANUFACTURING UK,MRKU3885271,10
4242,NISSAN MOTOR MANUFACTURING,MRKU3743277,30
4243,NISSAN MOTOR MANUFACTURING,MRKU3743277,8
4244,NISSAN MOTOR MANUFACTURING UK,MRKU3743277,30
4245,NISSAN MOTOR MANUFACTURING UK,MRKU3743277,8
4246,NISSAN MOTOR MANUFACTURING UK,CAIU6291667,0
4247,NISSAN MOTOR MANUFACTURING UK,CAIU6291667,14
4248,MAERSK A/S,TGHU6811168,10
4249,MAERSK A/S,TGHU6811168,7
4250,MAERSK A/S,TGHU6811168,11
4251,MAERSK A/S,TGHU6811168,10
4252,MAERSK A/S,TGHU6811168,7
4253,MAERSK A/S,TGHU6811168,11
4254,MAERSK A/S,TGHU6811168,10
4255,MAERSK A/S,TGHU6811168,7
4256,MAERSK A/S,TGHU6811168,11
4257,NISSAN MOTOR MANUFACTURING UK,MRSU4075600,6
4258,NISSAN MOTOR MANUFACTURING UK,MRSU4075600,22
4259,NISSAN MOTOR MANUFACTURING UK,TLLU5454086,29
4260,NISSAN MOTOR MANUFACTURING UK,TLLU5454086,1
4261,NISSAN MOTOR MANUFACTURING UK,TLLU5454086,8
4262,OCEAN NETWORK EXPRESS PTE LTD,TLLU5454086,29
4263,OCEAN NETWORK EXPRESS PTE LTD,TLLU5454086,1
4264,OCEAN NETWORK EXPRESS PTE LTD,TLLU5454086,8
4265,OCEAN NETWORK EXPRESS PTE LTD,NYKU5187608,2
4266,OCEAN NETWORK EXPRESS PTE LTD,NYKU5187608,10
4267,OCEAN NETWORK EXPRESS PTE LTD,NYKU5187608,3
4268,KOMATSU UK LTD (CON),ONEU0128662,1
4269,KOMATSU UK LTD (CON),ONEU0128662,0
4270,NISSAN MOTOR MANUFACTURING UK,MRSU3150510,37
4271,NISSAN MOTOR MANUFACTURING UK,MRSU3150510,23
4272,NISSAN MOTOR MANUFACTURING UK,TCKU1102923,14
4273,NISSAN MOTOR MANUFACTURING UK,TCKU1102923,28
4274,KOMATSU UK LTD (CON),TCLU9668792,4
4275,KOMATSU UK LTD (CON),TCLU9668792,1
4276,NISSAN MOTOR MANUFACTURING UK,MRKU5839547,13
4277,NISSAN MOTOR MANUFACTURING UK,MRKU5839547,1
4278,NISSAN MOTOR MANUFACTURING UK,MRKU5839547,1
4279,NISSAN MOTOR MANUFACTURING UK,MRKU5839547,13
4280,NISSAN MOTOR MANUFACTURING UK,MRKU5839547,1
4281,NISSAN MOTOR MANUFACTURING UK,MRKU5839547,1
4282,MAERSK BATTERY PLANT,MNBU3470505,11
4283,MAERSK BATTERY PLANT,MNBU3470505,14
4284,NISSAN MOTOR MANUFACTURING UK,TCLU9621223,4
4285,NISSAN MOTOR MANUFACTURING UK,TCLU9621223,1
4286,NISSAN MOTOR MANUFACTURING UK,TCLU9621223,7
4287,OCEAN NETWORK EXPRESS PTE LTD,TCLU9621223,4
4288,OCEAN NETWORK EXPRESS PTE LTD,TCLU9621223,1
4289,OCEAN NETWORK EXPRESS PTE LTD,TCLU9621223,7
4290,KOMATSU UK LTD (CON),FDCU0356590,1
4291,KOMATSU UK LTD (CON),FDCU0356590,4
4292,NISSAN MOTOR MANUFACTURING UK,MRKU3458520,37
4293,NISSAN MOTOR MANUFACTURING UK,MRKU3458520,23
4294,KOMATSU UK LTD (CON),TCNU6633850,1
4295,KOMATSU UK LTD (CON),TCNU6633850,5
4296,KOMATSU UK LTD (CON),TCNU6633850,1
4297,OCEAN NETWORK EXPRESS PTE LTD,TCNU6633850,1
4298,OCEAN NETWORK EXPRESS PTE LTD,TCNU6633850,5
4299,OCEAN NETWORK EXPRESS PTE LTD,TCNU6633850,1
4300,NISSAN MOTOR MANUFACTURING UK,HASU5030344,23
4301,NISSAN MOTOR MANUFACTURING UK,HASU5030344,5
4302,NISSAN MOTOR MANUFACTURING UK,TCNU3944720,0
4303,NISSAN MOTOR MANUFACTURING UK,TCNU3944720,10
4304,NISSAN MOTOR MANUFACTURING UK,TCNU3944720,1
4305,NISSAN MOTOR MANUFACTURING UK,TCLU6345477,0
4306,NISSAN MOTOR MANUFACTURING UK,TCLU6345477,5
4307,NISSAN MOTOR MANUFACTURING UK,TCLU6345477,1
4308,OCEAN NETWORK EXPRESS PTE LTD,TCLU6345477,0
4309,OCEAN NETWORK EXPRESS PTE LTD,TCLU6345477,5
4310,OCEAN NETWORK EXPRESS PTE LTD,TCLU6345477,1
4311,NISSAN MOTOR MANUFACTURING UK,TGHU9742435,37
4312,NISSAN MOTOR MANUFACTURING UK,TGHU9742435,17
4313,NISSAN MOTOR MANUFACTURING UK,TLLU5829670,29
4314,NISSAN MOTOR MANUFACTURING UK,TLLU5829670,13
4315,NISSAN MOTOR MANUFACTURING UK,MSKU9105604,23
4316,NISSAN MOTOR MANUFACTURING UK,MSKU9105604,13
4317,NISSAN MOTOR MANUFACTURING UK,TCNU6818941,13
4318,NISSAN MOTOR MANUFACTURING UK,TCNU6818941,40
4319,J BARBOUR AND SONS LTD,CMAU7983019,0
4320,J BARBOUR AND SONS LTD,CMAU7983019,19
4321,J BARBOUR AND SONS LTD,CMAU7983019,1
4322,J BARBOUR AND SONS LTD,APZU4598230,137
4323,J BARBOUR AND SONS LTD,APZU4598230,1
4324,NISSAN MOTOR MANUFACTURING UK,SUDU6884377,13
4325,NISSAN MOTOR MANUFACTURING UK,SUDU6884377,12
4326,NISSAN MOTOR MANUFACTURING UK,MRKU2687610,2
4327,NISSAN MOTOR MANUFACTURING UK,MRKU2687610,13
4328,NISSAN MOTOR MANUFACTURING UK,MRKU2687610,26
4329,MAERSK A/S,MAEU4732028,8
4330,MAERSK A/S,MAEU4732028,20
4331,MAERSK A/S,MAEU4732028,20
4332,NISSAN MOTOR MANUFACTURING UK,FDCU0517267,0
4333,NISSAN MOTOR MANUFACTURING UK,FDCU0517267,2
4334,NISSAN MOTOR MANUFACTURING UK,FDCU0517267,9
4335,OCEAN NETWORK EXPRESS PTE LTD,FDCU0517267,0
4336,OCEAN NETWORK EXPRESS PTE LTD,FDCU0517267,2
4337,OCEAN NETWORK EXPRESS PTE LTD,FDCU0517267,9
4338,NISSAN MOTOR MANUFACTURING UK,MSKU4433175,13
4339,NISSAN MOTOR MANUFACTURING UK,MSKU4433175,0
4340,NISSAN MOTOR MANUFACTURING UK,TCLU6270803,5
4341,NISSAN MOTOR MANUFACTURING UK,TCLU6270803,2
4342,NISSAN MOTOR MANUFACTURING UK,TCLU6270803,29
4343,OCEAN NETWORK EXPRESS PTE LTD,TCLU6270803,5
4344,OCEAN NETWORK EXPRESS PTE LTD,TCLU6270803,2
4345,OCEAN NETWORK EXPRESS PTE LTD,TCLU6270803,29
4346,NISSAN MOTOR MANUFACTURING UK,MRSU3166990,0
4347,NISSAN MOTOR MANUFACTURING UK,MRSU3166990,12
4348,NISSAN MOTOR MANUFACTURING UK,MRSU3166990,28
4349,NISSAN MOTOR MANUFACTURING UK,MRSU3166990,0
4350,NISSAN MOTOR MANUFACTURING UK,MRSU3166990,12
4351,NISSAN MOTOR MANUFACTURING UK,MRSU3166990,28
4352,HAPAG LLOYD AG,HLBU2392060,15
4353,HAPAG LLOYD AG,HLBU2392060,5
4354,HAPAG LLOYD AG,FCIU9155214,0
4355,HAPAG LLOYD AG,FCIU9155214,5
4356,HAPAG LLOYD AG,FCIU9155214,8
4357,OCEAN NETWORK EXPRESS PTE LTD,TRHU1424620,2
4358,OCEAN NETWORK EXPRESS PTE LTD,TRHU1424620,2
4359,OCEAN NETWORK EXPRESS PTE LTD,TRHU1424620,2
4360,OCEAN NETWORK EXPRESS PTE LTD,TRHU1424620,2
4361,NISSAN MOTOR MANUFACTURING UK,NYKU0757061,0
4362,NISSAN MOTOR MANUFACTURING UK,NYKU0757061,4
4363,NISSAN MOTOR MANUFACTURING UK,NYKU0757061,20
4364,NISSAN MOTOR MANUFACTURING UK,NYKU0757061,0
4365,NISSAN MOTOR MANUFACTURING UK,NYKU0757061,4
4366,NISSAN MOTOR MANUFACTURING UK,NYKU0757061,20
4367,NISSAN MOTOR MANUFACTURING UK,MRKU6364338,5
4368,NISSAN MOTOR MANUFACTURING UK,MRKU6364338,0
4369,NISSAN MOTOR MANUFACTURING UK,MRKU6364338,20
4370,NISSAN MOTOR MANUFACTURING UK,OOCU8054827,19
4371,NISSAN MOTOR MANUFACTURING UK,OOCU8054827,20
4372,MAERSK BATTERY PLANT,MNBU3899038,13
4373,MAERSK BATTERY PLANT,MNBU3899038,12
4374,NISSAN MOTOR MANUFACTURING UK,TLLU5868759,23
4375,NISSAN MOTOR MANUFACTURING UK,TLLU5868759,12
4376,NISSAN MOTOR MANUFACTURING UK,UESU4715269,12
4377,NISSAN MOTOR MANUFACTURING UK,UESU4715269,29
4378,NISSAN MOTOR MANUFACTURING UK,MRKU6293384,12
4379,NISSAN MOTOR MANUFACTURING UK,MRKU6293384,2
4380,NISSAN MOTOR MANUFACTURING UK,CLHU8718450,12
4381,NISSAN MOTOR MANUFACTURING UK,CLHU8718450,23
4382,NISSAN MOTOR MANUFACTURING UK,HASU5119004,24
4383,NISSAN MOTOR MANUFACTURING UK,HASU5119004,19
4384,NISSAN MOTOR MANUFACTURING UK,TCNU7095446,10
4385,NISSAN MOTOR MANUFACTURING UK,TCNU7095446,31
4386,NISSAN MOTOR MANUFACTURING UK,MNBU3790941,13
4387,NISSAN MOTOR MANUFACTURING UK,MNBU3790941,12
4388,NISSAN MOTOR MANUFACTURING UK,MRSU4155943,19
4389,NISSAN MOTOR MANUFACTURING UK,MRSU4155943,24
4390,NISSAN MOTOR MANUFACTURING UK,HLBU2115560,1
4391,NISSAN MOTOR MANUFACTURING UK,HLBU2115560,3
4392,NISSAN MOTOR MANUFACTURING UK,HLBU2115560,9
4393,HAPAG LLOYD AG,HLBU2115560,1
4394,HAPAG LLOYD AG,HLBU2115560,3
4395,HAPAG LLOYD AG,HLBU2115560,9
4396,DHL GLOBAL FORWARDING UK LTD,HLBU1717069,2
4397,DHL GLOBAL FORWARDING UK LTD,HLBU1717069,2
4398,DHL GLOBAL FORWARDING UK LTD,HLBU1717069,2
4399,HAPAG LLOYD AG,HLBU1717069,2
4400,HAPAG LLOYD AG,HLBU1717069,2
4401,HAPAG LLOYD AG,HLBU1717069,2
4402,MAERSK BATTERY PLANT,TCKU7432774,2
4403,MAERSK BATTERY PLANT,TCKU7432774,12
4404,NISSAN MOTOR MANUFACTURING UK,UETU5940397,44
4405,NISSAN MOTOR MANUFACTURING UK,UETU5940397,24
4406,MAERSK BATTERY PLANT,MNBU9034279,2
4407,MAERSK BATTERY PLANT,MNBU9034279,12
4408,MAERSK A/S,MRKU8492620,1
4409,MAERSK A/S,MRKU8492620,12
4410,MAERSK A/S,MRKU8492620,0
4411,MAERSK A/S,MRKU8492620,1
4412,MAERSK A/S,MRKU8492620,12
4413,MAERSK A/S,MRKU8492620,0
4414,HILLEBRAND BULK LOGISTICS,HLBU2728772,2
4415,HILLEBRAND BULK LOGISTICS,HLBU2728772,20
4416,NIPPON EXPRESS (UK) LIMITED,DRYU9500210,2
4417,NIPPON EXPRESS (UK) LIMITED,DRYU9500210,1
4418,NIPPON EXPRESS (UK) LIMITED,DRYU9500210,8
4419,OCEAN NETWORK EXPRESS PTE LTD,DRYU9500210,2
4420,OCEAN NETWORK EXPRESS PTE LTD,DRYU9500210,1
4421,OCEAN NETWORK EXPRESS PTE LTD,DRYU9500210,8
4422,KOMATSU UK LTD (CON),FSCU8786528,0
4423,KOMATSU UK LTD (CON),FSCU8786528,19
4424,MAERSK A/S,BMOU4156143,2
4425,MAERSK A/S,BMOU4156143,12
4426,DHL GLOBAL FORWARDING UK LTD,MRKU5942405,3
4427,DHL GLOBAL FORWARDING UK LTD,MRKU5942405,12
4428,NIPPON EXPRESS (UK) LIMITED,TCLU5498532,1
4429,NIPPON EXPRESS (UK) LIMITED,TCLU5498532,7
4430,NIPPON EXPRESS (UK) LIMITED,TCLU5498532,3
4431,MAERSK A/S,MRKU6559643,12
4432,MAERSK A/S,MRKU6559643,4
4433,MAERSK A/S,MRKU6559643,7
4434,NISSAN MOTOR MANUFACTURING UK,TCLU5157006,3
4435,NISSAN MOTOR MANUFACTURING UK,TCLU5157006,21
4436,NISSAN MOTOR MANUFACTURING UK,TCLU5157006,0
4437,HAPAG LLOYD AG,TCLU5157006,3
4438,HAPAG LLOYD AG,TCLU5157006,21
4439,HAPAG LLOYD AG,TCLU5157006,0
4440,NIPPON EXPRESS (UK) LIMITED,TCLU6633766,9
4441,NIPPON EXPRESS (UK) LIMITED,TCLU6633766,3
4442,NIPPON EXPRESS (UK) LIMITED,TCLU6633766,0
4443,OCEAN NETWORK EXPRESS PTE LTD,TCLU6633766,9
4444,OCEAN NETWORK EXPRESS PTE LTD,TCLU6633766,3
4445,OCEAN NETWORK EXPRESS PTE LTD,TCLU6633766,0
4446,KOMATSU UK LTD (CON),NYKU0771516,10
4447,KOMATSU UK LTD (CON),NYKU0771516,3
4448,MAERSK BATTERY PLANT,TRHU4306620,12
4449,MAERSK BATTERY PLANT,TRHU4306620,2
4450,DHL GLOBAL FORWARDING UK LTD,CAAU5279047,0
4451,DHL GLOBAL FORWARDING UK LTD,CAAU5279047,12
4452,DHL GLOBAL FORWARDING UK LTD,CAAU5279047,3
4453,NISSAN MOTOR MANUFACTURING UK,CAAU5279047,0
4454,NISSAN MOTOR MANUFACTURING UK,CAAU5279047,12
4455,NISSAN MOTOR MANUFACTURING UK,CAAU5279047,3
4456,KOMATSU UK LTD (CON),TGBU5317879,4
4457,KOMATSU UK LTD (CON),TGBU5317879,0
4458,KOMATSU UK LTD (CON),TGBU5317879,3
4459,OCEAN NETWORK EXPRESS PTE LTD,TGBU5317879,4
4460,OCEAN NETWORK EXPRESS PTE LTD,TGBU5317879,0
4461,OCEAN NETWORK EXPRESS PTE LTD,TGBU5317879,3
4462,HILLEBRAND BULK LOGISTICS,HLBU1738842,20
4463,HILLEBRAND BULK LOGISTICS,HLBU1738842,3
4464,NIPPON EXPRESS (UK) LIMITED,TCLU9290742,3
4465,NIPPON EXPRESS (UK) LIMITED,TCLU9290742,0
4466,NISSAN MOTOR MANUFACTURING UK,TCNU6956215,1
4467,NISSAN MOTOR MANUFACTURING UK,TCNU6956215,0
4468,NISSAN MOTOR MANUFACTURING UK,TCNU6956215,11
4469,NISSAN MOTOR MANUFACTURING UK,TCNU6956215,1
4470,NISSAN MOTOR MANUFACTURING UK,TCNU6956215,0
4471,NISSAN MOTOR MANUFACTURING UK,TCNU6956215,11
4472,KOMATSU UK LTD (CON),TEMU7470402,3
4473,KOMATSU UK LTD (CON),TEMU7470402,10
4474,NISSAN MOTOR MANUFACTURING UK,MNBU4178490,13
4475,NISSAN MOTOR MANUFACTURING UK,MNBU4178490,12
4476,NISSAN MOTOR MANUFACTURING UK,MSKU9522228,1
4477,NISSAN MOTOR MANUFACTURING UK,MSKU9522228,11
4478,NISSAN MOTOR MANUFACTURING UK,MSKU9522228,2
4479,NISSAN MOTOR MANUFACTURING UK,MSKU9522228,1
4480,NISSAN MOTOR MANUFACTURING UK,MSKU9522228,11
4481,NISSAN MOTOR MANUFACTURING UK,MSKU9522228,2
4482,DHL GLOBAL FORWARDING UK LTD,MSKU0265089,20
4483,DHL GLOBAL FORWARDING UK LTD,MSKU0265089,3
4484,DHL GLOBAL FORWARDING UK LTD,MSKU0265089,0
4485,NISSAN MOTOR MANUFACTURING UK,MSKU0265089,20
4486,NISSAN MOTOR MANUFACTURING UK,MSKU0265089,3
4487,NISSAN MOTOR MANUFACTURING UK,MSKU0265089,0
4488,KOMATSU UK LTD (CON),KKFU8037540,3
4489,KOMATSU UK LTD (CON),KKFU8037540,10
4490,NISSAN MOTOR MANUFACTURING,TGBU6677843,21
4491,NISSAN MOTOR MANUFACTURING,TGBU6677843,33
4492,NISSAN MOTOR MANUFACTURING UK,TGBU6677843,21
4493,NISSAN MOTOR MANUFACTURING UK,TGBU6677843,33
4494,NISSAN MOTOR MANUFACTURING,MRKU5098850,18
4495,NISSAN MOTOR MANUFACTURING UK,MRKU5098850,18
4496,KOMATSU UK LTD (CON),TCLU8876467,3
4497,KOMATSU UK LTD (CON),TCLU8876467,10
4498,NIPPON EXPRESS (UK) LIMITED,DRYU6064577,3
4499,NIPPON EXPRESS (UK) LIMITED,DRYU6064577,10
4500,NISSAN MOTOR MANUFACTURING,MSKU5518929,26
4501,NISSAN MOTOR MANUFACTURING,MSKU5518929,90
4502,NISSAN MOTOR MANUFACTURING UK,MRKU3565940,0
4503,NISSAN MOTOR MANUFACTURING UK,MRKU3565940,11
4504,NISSAN MOTOR MANUFACTURING UK,MRKU3565940,2
4505,NISSAN MOTOR MANUFACTURING UK,MRKU3565940,0
4506,NISSAN MOTOR MANUFACTURING UK,MRKU3565940,11
4507,NISSAN MOTOR MANUFACTURING UK,MRKU3565940,2
4508,NIPPON EXPRESS (UK) LIMITED,TCLU5343850,3
4509,NIPPON EXPRESS (UK) LIMITED,TCLU5343850,10
4510,NISSAN MOTOR MANUFACTURING UK,TCLU5303564,1
4511,NISSAN MOTOR MANUFACTURING UK,TCLU5303564,0
4512,NISSAN MOTOR MANUFACTURING UK,TCLU5303564,1
4513,NISSAN MOTOR MANUFACTURING UK,MNBU0433658,13
4514,NISSAN MOTOR MANUFACTURING UK,MNBU0433658,12
4515,NISSAN MOTOR MANUFACTURING UK,HLBU9158959,10
4516,NISSAN MOTOR MANUFACTURING UK,HLBU9158959,10
4517,NISSAN MOTOR MANUFACTURING UK,HLBU9206471,10
4518,NISSAN MOTOR MANUFACTURING UK,HLBU9206471,10
4519,NISSAN MOTOR MANUFACTURING UK,TLLU4601808,21
4520,NISSAN MOTOR MANUFACTURING UK,TLLU4601808,9
4521,NISSAN MOTOR MANUFACTURING UK,TCKU7045013,0
4522,NISSAN MOTOR MANUFACTURING UK,TCKU7045013,11
4523,NISSAN MOTOR MANUFACTURING UK,TCKU7045013,0
4524,NISSAN MOTOR MANUFACTURING UK,TCKU7045013,0
4525,NISSAN MOTOR MANUFACTURING UK,TCKU7045013,11
4526,NISSAN MOTOR MANUFACTURING UK,TCKU7045013,0
4527,HILLEBRAND BULK LOGISTICS,HLBU3451002,20
4528,HILLEBRAND BULK LOGISTICS,HLBU3451002,3
4529,HILLEBRAND BULK LOGISTICS,HLBU3451002,20
4530,HILLEBRAND BULK LOGISTICS,HLBU3451002,42
4531,NISSAN MOTOR MANUFACTURING UK,MSKU5123868,0
4532,NISSAN MOTOR MANUFACTURING UK,MSKU5123868,9
4533,NISSAN MOTOR MANUFACTURING UK,MSKU5123868,12
4534,NISSAN MOTOR MANUFACTURING UK,MRKU2460185,2
4535,NISSAN MOTOR MANUFACTURING UK,MRKU2460185,35
4536,NISSAN MOTOR MANUFACTURING UK,TRHU4127820,11
4537,NISSAN MOTOR MANUFACTURING UK,TRHU4127820,2
4538,NISSAN MOTOR MANUFACTURING UK,MSKU7194053,12
4539,NISSAN MOTOR MANUFACTURING UK,MSKU7194053,9
4540,NISSAN MOTOR MANUFACTURING UK,MSKU7194053,114
4541,NISSAN MOTOR MANUFACTURING UK,TLLU5124823,11
4542,NISSAN MOTOR MANUFACTURING UK,TLLU5124823,2
4543,HILLEBRAND BULK LOGISTICS,HLBU2371535,19
4544,HILLEBRAND BULK LOGISTICS,HLBU2371535,3
4545,NISSAN MOTOR MANUFACTURING UK,PONU0628538,90
4546,NISSAN MOTOR MANUFACTURING UK,PONU0628538,11
4547,NISSAN MOTOR MANUFACTURING UK,MSKU9857983,35
4548,NISSAN MOTOR MANUFACTURING UK,MSKU9857983,3
4549,NISSAN MOTOR MANUFACTURING UK,MRKU7483429,91
4550,NISSAN MOTOR MANUFACTURING UK,MRKU7483429,11
4551,NISSAN MOTOR MANUFACTURING UK,TCNU5070222,11
